listing_id,name,room_type,property_type,accommodates,bedrooms,beds,latitude,longitude,is_superhost,host_listings_count,host_since,neighbourhood,neighbourhood_group,target_price,avg_price,availability_rate,est_revenue,total_reviews,host_tenure_days
1131876460840404548,Villa Armonia Acero,Entire home/apt,Entire home,5,2.0,4.0,45.85921,9.9996,True,2,2017-04-14,Cerete,,81.0,81.0,0.3972602739726027,11745.0,21,3357.0
1144088195796352244,Casa vacanze Mirage - Bergamo,Entire home/apt,Entire rental unit,2,1.0,0.0,45.695026,9.64581,False,4,2024-02-22,Bergamo,,114.0,114.0,0.6273972602739726,26106.0,2,852.0
1144211552437069613,B&B La Quercia 8 Relax e Natura,Entire home/apt,Entire rental unit,8,2.0,2.0,45.66439,9.89568,False,4,2015-11-28,Gandosso,,80.0,80.0,0.5698630136986301,16640.0,0,3860.0
1152741589449853842,SanBart5,Entire home/apt,Entire rental unit,4,1.0,2.0,45.69801,9.67123,False,2,2024-05-09,Bergamo,,80.0,80.0,0.7123287671232876,20800.0,6,775.0
1159298455827631127,casa anida,Entire home/apt,Entire home,2,1.0,1.0,45.688545,9.6939125,False,12,2021-08-30,Bergamo,,63.0,63.0,0.8082191780821918,18585.0,16,1758.0
924695855882502747,Casa rossa al lago - Apto grande primo piano,Entire home/apt,Entire rental unit,9,3.0,6.0,45.76463,9.91559,False,3,2015-09-26,Spinone al Lago,,156.0,156.0,0.42191780821917807,24024.0,15,3923.0
925942859188153679,Bilocale spazioso familiare,Entire home/apt,Entire rental unit,4,1.0,3.0,45.621994,9.526987,False,1,2016-07-13,Capriate San Gervasio,,54.0,54.0,0.9972602739726028,19656.0,7,3632.0
946988288310055321,Casa Bea - Art and Prestige,Entire home/apt,Entire rental unit,5,2.0,3.0,45.705547,9.6646,True,5,2011-12-12,Bergamo,,199.0,199.0,0.3643835616438356,26467.0,33,5307.0
949120640266287681,Double room,Private room,Private room in home,2,1.0,1.0,45.73089,9.7244,False,4,2023-03-15,Alzano Lombardo,,41.0,41.0,0.13424657534246576,2009.0,15,1196.0
952631365600898740,Baita dei lamponi,Entire home/apt,Entire cabin,5,2.0,5.0,46.02464,9.79013,False,1,2015-07-30,Carona,,79.0,79.0,0.9972602739726028,28756.0,9,3981.0
975291158704545920,Joyful apartment in a building from the 1700s,Entire home/apt,Entire rental unit,3,1.0,2.0,45.702137,9.673825,False,1,2022-06-04,Bergamo,,144.0,144.0,0.9698630136986301,50976.0,5,1480.0
989801786374233953,Attico “the Queen”,Entire home/apt,Entire rental unit,4,2.0,2.0,45.49773,9.64378,True,2,2023-09-27,Caravaggio,,129.0,129.0,0.7013698630136986,33024.0,37,1000.0
1003300137929764014,Appartamento Le Torcole,Entire home/apt,Entire rental unit,4,1.0,3.0,45.98953,9.68448,False,1,2021-06-10,Piazzatorre,,72.0,72.0,0.24383561643835616,6408.0,8,1839.0
1020325687306618691,La Marmotta,Entire home/apt,Entire vacation home,3,1.0,2.0,46.045784,9.693651,False,1,2014-08-28,Valleve,,76.0,76.0,0.7178082191780822,19912.0,7,4317.0
1024420685585025855,[Airport 8 min] A/C - Netflix- Free Parking,Entire home/apt,Entire rental unit,6,2.0,4.0,45.678875,9.662139,False,12,2022-03-21,Bergamo,,97.0,97.0,0.6383561643835617,22601.0,26,1555.0
1029623508904339937,"AR Superior for family, park free pet friendly",Entire home/apt,Entire rental unit,5,2.0,2.0,45.69147,9.67176,True,15,2022-10-11,Bergamo,,206.0,206.0,0.8054794520547945,60564.0,2,1351.0
1063721836279888457,P&P Atmosfera Apartment,Entire home/apt,Entire rental unit,2,1.0,1.0,45.69224,9.66347,False,1,2024-01-06,Bergamo,,67.0,67.0,0.6520547945205479,15946.0,4,899.0
1456593951014018387,Central/Stylish Denver Studio,Entire home/apt,Entire rental unit,2,1.0,1.0,39.71671,-104.97979,True,7,2017-09-30,Speer,,114.0,114.0,0.8328767123287671,34656.0,0,3188.0
1480720461240485937,Top-Floor 2BR W/ Downtown View,Entire home/apt,Entire condo,3,2.0,1.0,39.75836,-105.02215,False,1,2014-02-11,Jefferson Park,,116.0,116.0,0.5506849315068493,23316.0,0,4515.0
1483626623127379690,Executive Escape w. Spa Vibes + Private Entry*DU,Entire home/apt,Entire guesthouse,2,1.0,1.0,39.67524,-104.96429,False,1,2017-03-02,University,,73.0,73.0,0.8410958904109589,22411.0,10,3400.0
1492041699650223781,The Berkeley Retreat  (long/short term),Entire home/apt,Entire guest suite,4,1.0,1.0,39.773945,-105.033554,False,1,2016-06-01,Berkeley,,104.0,104.0,0.42191780821917807,16016.0,4,3674.0
1495875649215553565,Spacious Primary Bedroom On Park & 15 min to Mtns,Private room,Private room in home,2,1.0,1.0,39.64773,-105.05343,True,19,2015-10-22,Fort Logan,,84.0,84.0,0.42191780821917807,12936.0,0,3897.0
1499958800839689075,Denver Central Gem Perfect Location Modern Comfort,Entire home/apt,Entire home,6,3.0,3.0,39.68322,-105.04478,False,2,2025-05-19,Mar Lee,,147.0,147.0,0.9780821917808219,52479.0,0,400.0
1506566027827912461,The Mile High Hostel,Shared room,Shared room in home,1,1.0,2.0,39.67132,-104.99142,False,17,2013-06-04,Overland,,14.0,14.0,0.9972602739726028,5096.0,0,4767.0
1507386343751855924,Private Bedroom + Bath,Private room,Private room in home,2,1.0,1.0,39.64682,-105.05418,True,19,2015-10-22,Fort Logan,,79.0,79.0,0.6931506849315069,19987.0,0,3897.0
1512394540417102592,"Walkability + Close to downtown, hiking, Red Rocks",Entire home/apt,Entire guesthouse,4,2.0,0.0,39.7739,-105.01622,False,1,2017-07-23,Sunnyside,,93.0,93.0,0.6821917808219178,23157.0,0,3257.0
1513346828910717214,Mountain View Apartment in Downtown Denver,Entire home/apt,Entire rental unit,2,1.0,1.0,39.74563,-104.99551,False,1,2016-08-15,CBD,,138.0,138.0,1.0,50370.0,0,3599.0
1519091970797063263,Private basement Twin room bath kitchen W/D 29-day,Private room,Private room in home,2,1.0,1.0,39.72164,-105.0489,True,7,2018-10-01,Barnum West,,54.0,54.0,1.0,19710.0,0,2822.0
43076725,"Views! Mid LoDo and Rhino, Super Walkable! Dogs ok",Entire home/apt,Entire loft,4,1.0,2.0,39.7573,-104.99057,True,4,2017-05-20,Five Points,,145.0,145.0,0.9726027397260274,51475.0,18,3321.0
43624051,Luxe High Rise w Great City Views and Amenities,Entire home/apt,Entire condo,2,1.0,1.0,39.75701,-105.00203,True,5,2016-04-30,Union Station,,375.0,375.0,0.9808219178082191,134250.0,5,3706.0
43653465,Clean comfortable home in a great location,Entire home/apt,Entire home,4,2.0,3.0,39.68628,-104.96977,True,1,2020-06-03,University,,90.0,90.0,0.0684931506849315,2250.0,18,2211.0
45066635,"420 Inside | Self Check-In | Sauna, Game Room, Gym",Private room,Private room in home,2,1.0,1.0,39.79619,-104.76408,False,2,2014-11-12,Gateway - Green Valley Ranch,,105.0,105.0,0.736986301369863,28245.0,106,4241.0
45400123,Brushed & Bold | RiNo Art Lofts,Entire home/apt,Entire condo,6,2.0,3.0,39.76432,-104.98036,True,6,2020-09-03,Five Points,,183.0,183.0,0.9397260273972603,62769.0,218,2119.0
45548336,King Bed-Pet Friendly-Remodeled-30+ Day Rental,Entire home/apt,Entire townhouse,5,2.0,2.0,39.7672,-104.91547,,4,2015-07-24,Northeast Park Hill,,105.0,105.0,0.36712328767123287,14070.0,75,3987.0
45563234,King Bedroom at the Magnolia Hotel,Private room,Room in boutique hotel,2,1.0,1.0,39.7474,-104.99312,False,13,2020-08-04,CBD,,494.0,494.0,0.3178082191780822,57304.0,72,2149.0
45803041,Escape to Denver King stile,Private room,Private room in rental unit,2,1.0,1.0,39.73936,-104.89445,False,1,2020-10-07,East Colfax,,3600.0,3600.0,0.736986301369863,968400.0,1,2085.0
46087425,"Mid-Mod, Well Located Condo in Cheesman, Denver CO",Entire home/apt,Entire condo,2,1.0,1.0,39.73701,-104.95856,True,1,2016-06-18,Congress Park,,109.0,109.0,0.736986301369863,29321.0,11,3657.0
46157277,Monthly Furnished Apt Few Blocks South Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,39.71356,-104.99022,True,8,2020-02-23,Baker,,55.0,55.0,0.6575342465753424,13200.0,10,2312.0
46174482,Updated townhome in award winning Lowry!!,Entire home/apt,Entire townhouse,4,2.0,2.0,39.72052,-104.89144,True,1,2019-01-07,Lowry Field,,98.0,98.0,0.3315068493150685,11858.0,20,2724.0
46382399,Grove St. Getaway; West Highlands Full Guest Suite,Entire home/apt,Entire guest suite,2,1.0,1.0,39.75864,-105.02809,False,1,2013-03-04,West Highland,,105.0,105.0,0.6821917808219178,26145.0,40,4859.0
46491602,Rejuvenate in a Renovated Wash Park Garden House,Entire home/apt,Entire rental unit,4,1.0,2.0,39.71085,-104.96791,True,4,2015-01-10,Washington Park,,93.0,93.0,0.8712328767123287,29574.0,133,4182.0
46673718,RARE! Monthly Furnished Rental in Denver RINO Dst,Entire home/apt,Entire rental unit,2,1.0,1.0,39.76166,-104.983,False,4,2020-11-27,Five Points,,59.0,59.0,0.9397260273972603,20237.0,12,2034.0
46676127,Gaylord by Modern Midstay | 1Block to CityPark #G4,Entire home/apt,Entire rental unit,2,1.0,1.0,39.74279,-104.96071,True,54,2013-09-06,City Park West,,127.0,127.0,0.38904109589041097,18034.0,19,4673.0
47884964,Great location in the historic Baker District.,Private room,Private room in home,2,0.0,2.0,39.72221,-104.99119,True,1,2017-05-20,Baker,,59.0,59.0,0.6794520547945205,14632.0,181,3321.0
47921405,Iconic View of the Millenium Bridge! Downtown!,Entire home/apt,Entire rental unit,4,2.0,2.0,39.75316,-105.00577,False,1,2021-01-22,Union Station,,194.0,194.0,0.9342465753424658,66154.0,23,1978.0
48054424,Beautiful House in a Great Centralized Location,Entire home/apt,Entire home,7,3.0,4.0,39.69436,-105.01364,True,2,2021-02-05,Ruby Hill,,102.0,102.0,0.6767123287671233,25194.0,88,1964.0
48195495,"Stylish 2 Bdrm Condo, heart of Denver",Entire home/apt,Entire condo,4,2.0,2.0,39.74611,-104.98118,False,1,2016-02-23,North Capitol Hill,,100.0,100.0,0.9808219178082191,35800.0,2,3773.0
48543014,Modern Farmhouse Studio in Platt Park!,Entire home/apt,Entire guesthouse,2,1.0,1.0,39.68166,-104.97724,True,1,2015-06-13,Platt Park,,135.0,135.0,0.4657534246575342,22950.0,174,4028.0
49019081,2 Bedroom Historic Baker Row Home,Entire home/apt,Entire home,4,2.0,3.0,39.72249,-104.99384,True,3,2015-08-26,Baker,,78.0,78.0,0.3315068493150685,9438.0,18,3954.0
49061547,Central DNVR Private Suite - Adjacent to City Park,Entire home/apt,Entire guest suite,2,1.0,1.0,39.74593,-104.96072,,2,2011-09-04,City Park West,,76.0,76.0,0.6712328767123288,18620.0,254,5406.0
49363090,Newly Renovated Private Garden Suite,Entire home/apt,Entire guest suite,2,1.0,1.0,39.72847,-104.91472,True,1,2014-12-21,Montclair,,120.0,120.0,0.9835616438356164,43080.0,76,4202.0
49469813,Private room and bathroom near Airport,Private room,Private room in home,2,1.0,1.0,39.79506,-104.77149,True,1,2020-02-07,Gateway - Green Valley Ranch,,52.0,52.0,0.2191780821917808,4160.0,281,2328.0
49485161,LUXURY 1 Bedroom in the Heart of LoHi/Downtown,Entire home/apt,Entire condo,2,1.0,1.0,39.76268,-105.01106,False,1,2021-04-28,Highland,,123.0,123.0,0.3643835616438356,16359.0,4,1882.0
1461365456841684451,IseoLakeRental - Casa Chicca,Entire home/apt,Entire rental unit,4,1.0,2.0,45.789433,10.025173,False,99,2015-04-07,Solto Collina,,62.0,62.0,1.0,22630.0,0,4095.0
1462956677039015522,"Room - Le Ninfee, Villa Giovanna - by Host4U",Private room,Private room in villa,2,1.0,1.0,45.78354,10.025813,False,104,2017-05-06,Solto Collina,,50.0,50.0,0.9972602739726028,18200.0,3,3335.0
1476799617993155083,Appartamento nuovo e moderno,Entire home/apt,Entire home,6,2.0,4.0,45.60004,9.579846,False,1,2025-02-21,Boltiere,,62.0,62.0,0.9808219178082191,22196.0,7,487.0
1477282921067139063,Porta Nuova Guesthouse,Entire home/apt,Entire rental unit,4,1.0,1.0,45.69473,9.67282,False,1,2016-08-14,Bergamo,,134.0,134.0,0.9178082191780822,44890.0,0,3600.0
1482433424258931554,[Valbrembana Paradise] Luxury Mountain Home+View,Entire home/apt,Entire rental unit,6,2.0,4.0,45.870483,9.642813,True,11,2023-09-03,San Giovanni Bianco,,87.0,87.0,0.9808219178082191,31146.0,8,1024.0
1490741666521753733,As hot as SUN !,Entire home/apt,Entire rental unit,4,1.0,1.0,45.70333,9.6746,False,2,2025-08-18,Bergamo,,73.0,73.0,0.2465753424657534,6570.0,7,309.0
1493311307890624197,Hotel Borgo Brianteo - Camera,Private room,Room in hotel,2,1.0,1.0,45.707165,9.56886,False,2,2019-01-24,Ponte San Pietro,,108.0,108.0,0.9917808219178083,39096.0,0,2707.0
1493604603333305962,Casavacanza Chebelcampa',Entire home/apt,Entire rental unit,2,1.0,1.0,45.86906,9.73,False,1,2025-02-23,Serina,,129.0,129.0,0.2328767123287671,10965.0,0,485.0
1497144431518456463,La Casa Di Enzina,Entire home/apt,Entire rental unit,2,1.0,1.0,45.69728,9.68152,False,955,2025-07-09,Bergamo,,9000.0,9000.0,0.9835616438356164,3231000.0,1,349.0
1497144434697186493,Stanza Enza 1,Private room,Private room in guesthouse,2,1.0,1.0,45.697342,9.68107,False,955,2025-07-09,Bergamo,,9004.0,9004.0,0.9917808219178083,3259448.0,0,349.0
1497849992677780097,[8min BGY Airport] Bilochic3: A/C+doccia idromass.,Entire home/apt,Entire rental unit,6,1.0,4.0,45.689434,9.691344,True,3,2024-03-31,Bergamo,,87.0,87.0,0.5616438356164384,17835.0,1,814.0
1510167000266029932,Rifugio a 2 passi dal Lago [Free Wifi & Giardino],Entire home/apt,Entire condo,6,1.0,3.0,45.666996,9.947464,True,17,2018-09-05,Sarnico,,96.0,96.0,0.9945205479452055,34848.0,0,2848.0
1511113924137065563,Appartamento Espresso,Entire home/apt,Entire rental unit,2,1.0,2.0,45.692272,9.670173,False,1,2012-07-10,Bergamo,,66.0,66.0,0.9315068493150684,22440.0,4,5096.0
1520465144566027139,Helena home,Entire home/apt,Entire rental unit,2,1.0,1.0,45.71731,9.773937,False,1,2018-02-25,Scanzorosciate,,130.0,130.0,0.9863013698630136,46800.0,0,3040.0
1097957407491533191,The Rooftop Room - Queen Anne Bed & Breakfast,Private room,Private room in bed and breakfast,2,1.0,1.0,39.749733,-104.9841,True,13,2024-01-11,Five Points,,283.0,283.0,0.810958904109589,83768.0,121,894.0
1101038854122484898,New Carriage House w/ small yard,Entire home/apt,Entire guesthouse,3,1.0,1.0,39.779083,-105.040146,,2,2014-05-25,Berkeley,,112.0,112.0,0.9013698630136986,36848.0,88,4412.0
1105129004513943439,"Sunnyside Gem - Quiet, Walkable, Central Location",Entire home/apt,Entire guest suite,5,2.0,2.0,39.77118,-105.0197,True,3,2016-01-07,Sunnyside,,118.0,118.0,0.958904109589041,41300.0,74,3820.0
1105406762783305643,Local Artist Suite #1 - Queen Anne Bed & Breakfast,Private room,Private room in bed and breakfast,2,1.0,1.0,39.749203,-104.98393,True,13,2024-01-11,Five Points,,220.0,220.0,0.873972602739726,70180.0,13,894.0
1122497319857041564,Newly Remodeled Guest Suite,Entire home/apt,Entire guesthouse,4,1.0,2.0,39.751007,-105.01883,False,2,2021-02-10,Jefferson Park,,114.0,114.0,0.0684931506849315,2850.0,74,1959.0
1126788490509974182,Guesthouse in Quaint Sunnyside,Entire home/apt,Entire guesthouse,2,0.0,1.0,39.774433,-105.019325,True,2,2016-02-05,Sunnyside,,77.0,77.0,0.27945205479452057,7854.0,84,3791.0
1126877912203468357,Walk to Broncos Stadium | Hot tub & Rooftop,Entire home/apt,Entire home,11,4.0,6.0,39.74087,-105.03343,True,89,2013-11-05,West Colfax,,286.0,286.0,0.8849315068493151,92378.0,41,4613.0
1127696589911129954,Spacious Tiny House on Half-Acre,Entire home/apt,Tiny home,4,1.0,0.0,39.66619,-105.020645,True,1,2013-07-18,College View - South Platte,,75.0,75.0,0.6904109589041096,18900.0,82,4723.0
1132545171779655232,Bungalow Basement Suite near Federal,Entire home/apt,Entire home,4,1.0,2.0,39.77367,-105.02571,False,1,2014-09-01,Berkeley,,129.0,129.0,0.6465753424657534,30444.0,34,4313.0
1136490584797561644,"Private Bed/Bath, walk to Stadium",Private room,Private room in home,2,1.0,1.0,39.757256,-105.02535,True,1,2016-08-17,Sloan Lake,,77.0,77.0,0.6136986301369863,17248.0,14,3597.0
1147900387211656683,Beautiful Denver condo,Entire home/apt,Entire rental unit,4,2.0,2.0,39.7274,-104.97927,False,1,2013-06-01,Capitol Hill,,115.0,115.0,0.6520547945205479,27370.0,1,4770.0
1154398461434209525,LoHi Queen Room-spa like bathroom-No Cleaning Fee,Private room,Private room in home,1,1.0,1.0,39.76743,-105.00751,True,1,2018-02-18,Highland,,50.0,50.0,0.5671232876712329,10350.0,4,3047.0
1155106044526706712,"North Union Station loft, w/parking spot",Entire home/apt,Entire loft,2,1.0,1.0,39.760002,-104.99814,True,2,2015-03-14,Five Points,,98.0,98.0,0.16986301369863013,6076.0,2,4119.0
1158925340798791624,Cherry Creek Splendid Comfort,Entire home/apt,Entire rental unit,4,2.0,4.0,39.71759,-104.94949,True,1,2019-04-01,Cherry Creek,,395.0,395.0,0.024657534246575342,3555.0,24,2640.0
1166105668486453781,Jeff Park - Walk Everywhere - Remodeled 2020,Entire home/apt,Entire home,6,3.0,3.0,39.75219,-105.02273,False,7,2015-04-18,Jefferson Park,,145.0,145.0,0.32054794520547947,16965.0,3,4084.0
1176148820254747654,Mountain View - High Speed Internet,Private room,Private room in rental unit,2,2.0,1.0,39.66974,-104.96053,False,1,2021-03-19,University,,40.0,40.0,0.6273972602739726,9160.0,2,1922.0
1184784343086433800,Modern Apt in the Heart of Downtown Denver,Entire home/apt,Entire rental unit,4,1.0,2.0,39.75477,-105.001656,True,1,2018-11-04,Union Station,,180.0,180.0,0.043835616438356165,2880.0,7,2788.0
1189314750999499279,RINO I Five Points I Downtown I Freshly Remodeled,Entire home/apt,Entire home,14,6.0,7.0,39.76022,-104.9718,True,216,2016-05-15,Whittier,,386.0,386.0,0.5726027397260274,80674.0,40,3691.0
1192112498024766416,Charming carriage house w/ private patio,Entire home/apt,Entire guesthouse,2,1.0,1.0,39.751785,-104.92848,True,1,2019-02-09,North Park Hill,,98.0,98.0,0.8,28616.0,59,2691.0
1194621732614465257,Downtown Loft Breathtaking View,Entire home/apt,Entire rental unit,2,1.0,1.0,39.757492,-104.983025,True,4,2014-08-09,Five Points,,145.0,145.0,0.19726027397260273,10440.0,51,4336.0
1195079876957450270,Cheerful Apt in Denver DTC - Long term only,Entire home/apt,Entire rental unit,4,1.0,3.0,39.64048,-104.90108,False,9,2014-05-20,Hampden South,,67.0,67.0,0.9095890410958904,22244.0,2,4417.0
36828532,Relax with a view,Entire home/apt,Entire home,3,0.0,2.0,45.9158,10.07472,False,1,2019-07-10,Castione della Presolana,,111.0,111.0,0.15342465753424658,6216.0,9,2540.0
39742378,Il nido di Alice --> Alice's nest,Entire home/apt,Entire rental unit,3,1.0,2.0,45.77573,10.0426,True,1,2019-09-20,Riva di Solto,,88.0,88.0,0.9753424657534246,31328.0,76,2468.0
40271725,Comodo appartamento a Castione della Presolana,Entire home/apt,Entire rental unit,9,2.0,6.0,45.90747,10.03625,False,4,2015-12-23,Castione della Presolana,,45.0,45.0,0.9808219178082191,16110.0,1,3835.0
41356294,Family Room,Entire home/apt,Entire serviced apartment,4,1.0,2.0,45.70615,9.68059,False,3,2018-05-10,Bergamo,,131.0,131.0,0.8136986301369863,38907.0,1,2966.0
42043006,Dimora San Giorgio - Leolandia e Bergamo,Entire home/apt,Entire vacation home,4,1.0,2.0,45.66658,9.56118,False,1,2017-06-05,Bonate Sotto,,98.0,98.0,0.9972602739726028,35672.0,28,3305.0
43977114,Camera doppia Lake View  in Ostello a Lovere,Private room,Private room in hostel,2,1.0,2.0,45.81023,10.06909,True,2,2013-10-02,Lovere,,102.0,102.0,0.7315068493150685,27234.0,10,4647.0
44079352,Happy Guest Apartments - Bella Vista,Entire home/apt,Entire rental unit,6,2.0,4.0,45.779972,10.043741,,31,2014-09-05,Riva di Solto,,128.0,128.0,0.06301369863013699,2944.0,97,4309.0
44275549,Apartment Monet,Entire home/apt,Entire rental unit,4,1.0,1.0,45.69252,9.67172,False,6,2020-07-17,Bergamo,,100.0,100.0,0.8712328767123287,31800.0,48,2167.0
44320143,Apartment Picasso,Entire home/apt,Entire rental unit,5,2.0,3.0,45.69386,9.67074,False,6,2020-07-17,Bergamo,,123.0,123.0,0.663013698630137,29766.0,113,2167.0
44525699,Apartment with view on the Lago d'Iseo - No. 2,Entire home/apt,Entire rental unit,4,1.0,2.0,45.76182,10.02956,True,2,2018-01-13,Fonteno,,94.0,94.0,0.9287671232876712,31866.0,74,3083.0
45421703,Suite Giuditta Holiday House 2,Entire home/apt,Entire rental unit,2,1.0,1.0,45.70889,9.67754,True,2,2020-06-30,Bergamo,,468.0,468.0,0.947945205479452,161928.0,391,2184.0
46061701,Sandro’s Home,Entire home/apt,Entire rental unit,2,1.0,1.0,45.69443,9.664168,True,2,2015-10-21,Bergamo,,60.0,60.0,0.8684931506849315,19020.0,210,3898.0
46650578,"""Nel Blu"" Design moderno con vista mozzafiato!",Entire home/apt,Entire rental unit,5,2.0,2.0,45.77949,10.04486,False,2,2020-11-26,Riva di Solto,,90.0,90.0,0.7589041095890411,24930.0,18,2035.0
46676556,"Presolana view,3bedroom relax skiresort trekking",Entire home/apt,Entire vacation home,8,3.0,7.0,46.00639,10.12698,True,4,2019-09-03,Schilpario,,77.0,77.0,1.0,28105.0,35,2485.0
47570720,"Corte dei sogni, Parzanica",Entire home/apt,Entire villa,4,2.0,2.0,45.73729,10.03693,True,4,2015-04-27,Parzanica,,71.0,71.0,0.0,0.0,5,4075.0
48619765,Happy Guest Apartments - Dolce Vista,Entire home/apt,Entire rental unit,6,2.0,4.0,45.779316,10.04234,,31,2014-09-05,Riva di Solto,,104.0,104.0,0.07671232876712329,2912.0,106,4309.0
49787506,Cherry Chalet - Farmholiday Bruder,Entire home/apt,Entire cottage,2,1.0,1.0,45.73731,9.529961,True,3,2014-09-12,Palazzago,,80.0,80.0,0.9972602739726028,29120.0,14,4302.0
50355796,Smeraldo Apartment,Entire home/apt,Entire condo,6,2.0,5.0,45.69303,9.67136,False,4,2017-06-04,Bergamo,,118.0,118.0,0.9123287671232877,39294.0,36,3306.0
50474561,La corte dei melograni,Entire home/apt,Entire condo,3,1.0,2.0,45.67395,9.66166,False,4,2014-10-13,Bergamo,,63.0,63.0,0.6602739726027397,15183.0,4,4271.0
51711683,Casa Vacanza SK,Entire home/apt,Entire condo,9,3.0,9.0,45.77397,9.91988,False,1,2021-08-17,Bianzano,,110.0,110.0,0.7452054794520548,29920.0,23,1771.0
52184609,Casa Smile con vista mozzafiato,Entire home/apt,Entire home,5,1.0,4.0,46.025936,10.012349,False,2,2021-07-10,Valbondione,,87.0,87.0,0.9232876712328767,29319.0,13,1809.0
1231148376372675754,Charming LoHi condo,Entire home/apt,Entire rental unit,1,1.0,1.0,39.76322,-105.01582,False,1,2016-07-15,Highland,,129.0,129.0,0.9123287671232877,42957.0,0,3630.0
1245028316590692212,Modern Luxury Townhome • Steps to Shops & Dining,Entire home/apt,Entire townhouse,4,2.0,2.0,39.71238,-104.98246,True,23,2016-12-16,Speer,,147.0,147.0,0.8356164383561644,44835.0,4,3476.0
1248031702909090051,"Clean, Comfortable, Convenient",Entire home/apt,Entire home,4,2.0,3.0,39.71105,-105.03065,False,1,2016-02-03,Westwood,,70.0,70.0,0.9178082191780822,23450.0,1,3793.0
1250592426097551586,Capitol Hill Studio on Grant,Entire home/apt,Entire rental unit,2,0.0,1.0,39.738342,-104.98307,False,7,2016-03-27,Capitol Hill,,65.0,65.0,1.0,23725.0,0,3740.0
1255423117743600657,Relaxing spot for 4 near airport,Entire home/apt,Entire guest suite,4,2.0,4.0,39.79367,-104.79728,True,5,2018-06-19,Gateway - Green Valley Ranch,,126.0,126.0,0.7068493150684931,32508.0,56,2926.0
1258340459048134157,"South Park Hill, 3-4 beds, office, 4 bath, Pets OK",Entire home/apt,Entire home,6,3.0,3.0,39.74626,-104.9138,False,1,2021-11-22,South Park Hill,,134.0,134.0,0.25205479452054796,12328.0,1,1674.0
1258774452208883306,Conejos Place • Rooftop Views Near Broncos Stadium,Entire home/apt,Entire townhouse,4,2.0,2.0,39.7408,-105.02942,True,10,2024-03-26,West Colfax,,152.0,152.0,0.9342465753424658,51832.0,24,819.0
1260402684146301716,Luxury Victoria Retreat w/ Spa | Sleeps 18+,Entire home/apt,Entire home,16,4.0,14.0,39.736156,-104.97788,False,2,2016-10-25,Capitol Hill,,441.0,441.0,0.8821917808219178,142002.0,13,3528.0
1260977328072946356,Comfy short stay for 8 near airport,Entire home/apt,Entire guest suite,8,2.0,6.0,39.795006,-104.79759,True,5,2018-06-19,Gateway - Green Valley Ranch,,200.0,200.0,0.7095890410958904,51800.0,2,2926.0
1263031352644703090,Cute Platt Park Bungalow,Entire home/apt,Entire home,7,3.0,3.0,39.692265,-104.98067,False,1,2015-09-13,Platt Park,,144.0,144.0,0.3287671232876712,17280.0,0,3936.0
1276036918846087069,Hazel Haus,Entire home/apt,Entire guest suite,3,1.0,2.0,39.715202,-105.028404,True,1,2018-04-13,Barnum,,86.0,86.0,0.049315068493150684,1548.0,17,2993.0
1277722996090475527,Urban Oasis in LoHi Neighborhood,Entire home/apt,Entire guesthouse,2,1.0,1.0,39.75907,-105.01256,False,1,2024-09-10,Highland,,83.0,83.0,1.0,30295.0,0,651.0
1279952025964277264,Wash Park Access: Denver Apt w/ Outdoor Dining!,Entire home/apt,Entire rental unit,5,2.0,3.0,39.699524,-104.9737,False,830,2017-03-20,Washington Park West,,255.0,255.0,0.8904109589041096,82875.0,21,3382.0
1283296412140578111,Spacious Home in North Denver near City Park & Zoo,Entire home/apt,Entire home,8,3.0,4.0,39.761593,-104.95698,True,21,2022-01-04,Skyland,,202.0,202.0,0.8712328767123287,64236.0,40,1631.0
1283391651569703339,Buzzy spot with scenic rooftop in lively RiNo,Private room,Room in hotel,2,1.0,1.0,39.770973,-104.97762,True,1,2024-09-10,Five Points,,150.0,150.0,0.21643835616438356,11850.0,106,651.0
1297876385393343345,Bed in Fantastic Shared Room Downtown!,Shared room,Shared room in hostel,1,1.0,10.0,39.753838,-104.99118,False,18,2015-11-12,Five Points,,40.0,40.0,0.9863013698630136,14400.0,11,3876.0
1304439239942115293,New Townhouse | Cherry Creek Trail,Entire home/apt,Entire home,4,2.0,3.0,39.68308,-104.90478,True,1,2014-12-05,Virginia Village,,195.0,195.0,0.9534246575342465,67860.0,19,4218.0
1305986491827309590,Charming historic hotel downtown,Private room,Room in boutique hotel,2,1.0,1.0,39.745052,-104.9977,True,10,2024-08-13,CBD,,202.0,202.0,0.5589041095890411,41208.0,19,679.0
1312626886166899920,Charming suite near Cherry Creek,Entire home/apt,Entire home,2,1.0,1.0,39.686386,-104.92149,True,1,2015-04-10,Virginia Village,,74.0,74.0,0.8794520547945206,23754.0,23,4092.0
1316458458958774292,The Wolff St. BnB,Entire home/apt,Entire home,6,3.0,3.0,39.69102,-105.04918,True,1,2016-02-29,Mar Lee,,116.0,116.0,0.4301369863013699,18212.0,39,3767.0
575725,"Close the center, for large groups!",Entire home/apt,Entire rental unit,7,3.0,7.0,45.68688,9.66569,True,10,2012-07-04,Bergamo,,77.0,77.0,0.9013698630136986,25333.0,223,5102.0
